model_id,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,4,5,6,7,8,9
llama4,2.972222222222222,1.9318376068376069,2.6166666666666667,2.54508547008547,2.128205128205128,1.6000000000000003,1.8232947232947234,2.225,2.2436936936936935,2.492094017094017,1.4957264957264957,2.0441220572799517,1.8593406593406592,2.2842105263157895,2.7238095238095235,1.0,2.2414155045733994,2.5166666666666666,1.7207207207207207,2.18640350877193,2.1972972972972973,1.925,2.0,2.727777777777778,1.1835470085470086,1.7964912280701755,1.7632247632247633,1.7916666666666667,1.982905982905983,2.25,2.0188536953242835,1.5266805266805266,2.236293859649123,2.2837606837606836,2.0098039215686274,2.2008771929824564
ministral14,3.4416666666666664,1.9000000000000001,2.058333333333333,2.066666666666667,2.0416666666666665,1.2249999999999999,1.8833333333333335,2.0833333333333335,2.375,2.6750000000000003,1.625,1.9166666666666667,1.9416666666666667,2.4833333333333334,2.3666666666666667,1.0,2.4,2.5916666666666663,1.7916666666666667,2.05,1.7333333333333332,2.0583333333333336,1.6333333333333335,2.6666666666666665,1.2083333333333333,2.2513513513513517,1.7333333333333334,1.3333333333333333,1.3499999999999999,2.4583333333333335,1.675,1.0333333333333334,1.7,2.3083333333333336,1.8583333333333334,2.4250000000000003
ministral3,2.5999999999999996,2.4419815564552407,2.6750000000000003,2.6166666666666667,2.3000000000000003,1.7278565002249213,2.422747747747748,2.1367521367521367,2.433333333333333,2.375,2.142521367521368,2.1666666666666665,1.9950980392156863,2.4250000000000003,2.5749999999999997,1.8833333333333335,2.4916666666666667,2.5,2.100641025641026,2.5166666666666666,1.8500000000000003,2.0085470085470085,2.316666666666667,2.275,2.0,2.505555555555555,2.0864035087719297,2.1615384615384614,2.1,2.6,2.3333333333333335,2.0,2.3249999999999997,2.3666666666666667,2.591666666666667,2.341666666666667
ministral8,3.033333333333333,1.9833333333333334,2.516666666666667,2.6833333333333336,2.316666666666667,2.1083333333333334,1.8333333333333333,2.408333333333333,2.0,2.475,1.8416666666666668,2.1333333333333333,2.3000000000000003,2.225,2.5,1.0,2.5083333333333333,2.566666666666667,2.0166666666666666,2.2333333333333334,1.5333333333333332,2.0,2.058333333333333,2.475,1.3916666666666666,2.0833333333333335,1.7249999999999999,1.4083333333333332,1.9583333333333333,2.35,1.7583333333333335,1.4416666666666667,2.2,2.4499999999999997,2.2416666666666667,2.375
mixtral,2.7348627980206928,1.7083333333333333,2.2610241820768135,2.111111111111111,2.1842105263157894,1.8909090909090913,2.2453601953601954,2.308641975308642,2.192307692307692,2.4005847953216377,2.245838956365272,2.1149193548387095,2.158441558441558,2.7436868686868685,2.565911306042885,1.3006410256410257,2.4286066308243726,2.4966910484151863,2.025,2.3448275862068964,2.6982758620689657,1.9064327485380117,2.0598290598290596,2.6888888888888887,1.9413147310206131,1.9318685201038142,1.7354531001589828,2.1107142857142858,1.948717948717949,2.1571385359951605,2.3372507122507122,1.7675925925925924,2.1783333333333332,2.5663517768780926,2.1666666666666665,2.5485625485625483
phi,2.9499999999999997,1.9833333333333334,2.475,2.8666666666666667,2.2666666666666666,2.733333333333333,2.033333333333333,2.766666666666667,2.108333333333333,2.341666666666667,2.091666666666667,2.0,1.9166666666666667,2.6166666666666667,2.6250000000000004,1.0250000000000001,2.2083333333333335,2.058333333333333,1.9500000000000002,2.1333333333333333,2.766666666666667,1.8416666666666668,1.6083333333333332,2.466666666666667,1.4333333333333333,2.1750000000000003,2.0416666666666665,1.7999999999999998,1.9416666666666667,2.6916666666666664,1.9166666666666667,1.175,2.1916666666666664,2.0,2.525,2.591666666666667
phi_medium,3.0,1.95,2.3916666666666666,2.9416666666666664,2.225,2.6999999999999997,2.025,2.35,2.0,2.3916666666666666,2.0,2.0,1.8833333333333335,2.4833333333333334,2.8249999999999997,1.2750000000000001,2.3333333333333335,2.2416666666666667,2.1166666666666667,2.558333333333333,2.4416666666666664,1.9666666666666668,2.0,2.1666666666666665,1.6666666666666667,2.0,2.0,2.0,2.0,2.408333333333333,2.0833333333333335,1.6666666666666667,2.5,2.025,2.1999999999999997,2.308333333333333
phi_small,2.6833333333333336,2.0166666666666666,2.2416666666666667,3.0,2.308333333333333,2.7916666666666665,2.283333333333333,2.6666666666666665,2.0,2.4833333333333334,2.0,2.0,2.0833333333333335,2.4833333333333334,2.6916666666666664,1.0,2.3249999999999997,2.45,1.675,2.6083333333333334,2.6333333333333333,2.0083333333333333,1.9833333333333334,2.6666666666666665,1.9166666666666667,2.316666666666667,2.0,2.0,2.0,2.3333333333333335,1.7333333333333334,1.2333333333333334,2.3333333333333335,2.2416666666666667,2.0,2.3333333333333335
qwen,2.9,1.2583333333333333,3.0,2.525,2.0166666666666666,2.4,2.4916666666666667,2.2416666666666667,1.9916666666666665,2.225,1.6499999999999997,1.9916666666666665,1.6666666666666667,2.3333333333333335,2.35,1.075,2.766666666666667,2.6750000000000003,1.7416666666666665,2.558333333333333,2.2166666666666663,1.8500000000000003,1.958333333333333,2.2333333333333334,1.1166666666666665,2.2916666666666665,1.5333333333333332,2.7083333333333335,1.5416666666666667,2.7916666666666665,1.8166666666666664,1.2,2.1333333333333333,2.3333333333333335,2.625,2.15
qwen_big,3.0,1.7,2.6749999999999994,2.1666666666666665,2.25,1.9750000000000003,1.5666666666666667,2.4250000000000003,2.0,2.1166666666666667,1.8083333333333333,2.0749999999999997,1.7166666666666668,2.6583333333333337,2.65,1.0,2.6749999999999994,2.1,2.0083333333333333,2.4833333333333334,2.3833333333333333,1.9749999999999999,1.3416666666666668,2.3333333333333335,2.025,1.9333333333333333,1.7000000000000002,1.8416666666666668,1.9833333333333334,2.4499999999999997,1.825,1.5083333333333335,2.2083333333333335,2.0916666666666663,2.0500000000000003,2.3249999999999997
qwen_very_big,2.9705882352941178,1.9666666666666668,2.3333333333333335,2.0675213675213673,2.0,2.376190476190476,2.1020299145299144,2.126803751803752,2.0298423423423424,2.03,1.8272844272844273,2.1064935064935066,2.0,2.8095238095238098,2.417092092092092,1.21982905982906,2.904292929292929,2.5686274509803924,1.972222222222222,2.2018518518518517,2.715671734025461,2.0180180180180183,2.0,2.392857142857143,2.052564102564103,1.938095238095238,1.9551282051282053,2.0689655172413794,2.0264264264264265,2.277777777777778,1.973809523809524,1.8585470085470084,2.294871794871795,2.3333333333333335,2.2727623456790123,2.320028011204482
